fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
-5.6228077651122246e-10,,,-6.0649111036637796e-10,,,-0.30831439236248293,,
-8.5549663467981244e-10,,,-8.1590178715825136e-10,,,-0.095636469013738984,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-6.5334261216902627e-10,,,-5.364420152916935e-10,,,0.20417223367927612,,
-4.5999216859416258e-10,,,-4.5589721141455529e-10,,,-0.030689957371285971,,
-6.3146354722577282e-10,,,-6.5011460367504265e-10,,,-0.32878408905432238,,
-1.1218437080060823e-09,,,-1.138537710033428e-09,,,-0.10524125124893366,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-8.4631455990328138e-10,,,-7.3286035860602049e-10,,,0.36903249682747724,,
-9.7215730931511502e-10,,,-9.0527185809866542e-10,,,0.17238318374226333,,
-1.5249297943510448e-09,,,-1.5428551038211921e-09,,,-0.19650997891861668,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.7131147232859643e-09,,,-1.7448793565604512e-09,,,0.46256441707985096,,
-2.9615666018108935e-09,,,-3.0906798736853291e-09,,,0.092053057940118532,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-3.9460930789817692e-09,,,-4.2006458022839403e-09,,,0.33140909538191649,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-4.2649594966803761e-10,,,-2.3946808638864905e-10,,,1,,
2.8294547653536659e-11,,,-6.7842290063101175e-11,,,-0.52173004703961834,,
-1.3078632981286823e-10,,,-1.4419857465519758e-10,,,-0.45437079691251892,,
4.1615005033909987e-10,,,4.1091383182897583e-10,,,0.36798813741741648,,
-6.0022986963091929e-10,,,-5.4276759308751284e-10,,,-0.24066608453863519,,
-5.6306068369587053e-10,,,-5.2021297513248168e-10,,,0.33935566416501123,,
2.6157777725044945e-10,,,2.6339473668607296e-10,,,-0.0768709548111009,,
-4.7204031870861342e-10,,,-4.9795454474070835e-10,,,-0.34751844072557708,,
7.8647245481036311e-10,,,7.7363724959495538e-10,,,0.25027086677382987,,
-6.7175122718489229e-10,,,-5.8592091850616407e-10,,,0.41491168981055815,,
5.8514336715576131e-10,,,5.1877033108711724e-10,,,-0.19458822545468751,,
-1.0865108793837238e-09,,,-1.0809112137793505e-09,,,-0.1782117035745362,,
-1.4043752826354867e-09,,,-1.4344918086245027e-09,,,0.5346296317506275,,
2.4192993891340623e-09,,,2.5059826937330569e-09,,,-0.27367922415317564,,
-3.5048639902686298e-09,,,-3.6946931990113355e-09,,,0.45078270090062345,,
